Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_315080000H_081083,2023臺灣國際熱氣球嘉年華,自民國100年（西元2011年）開辦熱氣球嘉年華以來，開啟了臺灣空域休閒遊憩活動的新契機，臺灣國際熱氣球嘉年華已經成為最令人期待的夏日盛宴之一，活動更是年年挑戰紀錄，舉辦時間更長、規模更大，民國107年（西元2018年）更獲知名旅遊頻道（Travel Channel）入選世界12處令人驚豔的熱氣球節，熱氣球嘉年華每年於暑假熱鬧登場，除了可飽覽花東縱谷之美的熱氣球自由飛行及繫留體驗外，還可以享受以不同地景特色為景的熱氣球光雕音樂會，欣賞世界各國的造型熱氣球在藍天綠地下爭奇鬥艷。熱氣球嘉年華每年都會邀請各國吸睛造型球來參加活動，世界當紅的明星造型球如：米奇、小小兵、海綿寶寶、憤怒鳥&hellip;等皆受邀來過臺灣，只要天氣許可，遊客可以欣賞熱氣球開展、噴火、膨脹與立球的整個過程，而在立球完成後也會開放近距離合影留念。,,臺東縣 鹿野鄉,鹿野高台,臺東縣,鹿野鄉,,臺東縣政府,2023/08/07 00:00:00,2023/08/28 00:00:00,,,https://balloontaiwan.taitung.gov.tw/zh-tw,https://www.taiwan.net.tw/att/event/25afebc9-a15d-4f66-b07c-7984fcb0385d.jpg,每天都有不同造型熱氣球進行立球展演,https://www.taiwan.net.tw/att/event/9f4b12f2-d73f-4a45-b4c6-1daf868e4e60.jpg,熱氣球繫留可體驗熱氣球起降並遠眺縱谷之美,https://www.taiwan.net.tw/att/event/e7633c0f-1b8f-42e4-9e0b-e81798545873.jpg,開幕活動在鹿野高台熱鬧登場,121.126734,22.926726,01,02,,,,,
C2_315080000H_081084,臺灣國際衝浪公開賽,臺灣四面環海，擁有豐沛的海洋資源，其中臺東擁有全國最長176公里海岸線，在東北季風吹拂下，助長東河、金樽一帶浪勢，尤其金樽得天獨厚地形、風向與水質，成為全臺灣難得衝浪首選之地。臺東是臺灣唯一列入ASC和WSL的國際衝浪場地，自民國100年（西元2011年）舉辦以來，以國際標準最高規格及裁判群為目標，屢次吸引超過10個國家選手前來參與。透過衝浪運動，行銷水域運動，並且推廣台灣秋冬季節的另類玩法。藉由建立衝浪意象主題，辦理遊客深度活動體驗，豐富肢體體驗、腦力知識、互動為設計主軸，深化旅客水域衝浪體驗，遊客可以到活動現場親自欣賞國際選手的表演及國內好手競賽英姿，並到臺東的衝浪店體驗衝浪相關周邊活動，如直立單槳（SUP）、獨木舟&hellip;等非動力水域體驗活動，將臺東秋冬衝浪意象深植人心。透過衝浪賽事的行銷宣傳，讓國內外更有機會認識臺灣東海岸另一種風情，將臺東打造成為更富有熱情活力的國際衝浪聖地。,,臺東縣 東河鄉,金樽遊憩區,臺東縣,東河鄉,,臺東縣政府、世界衝浪聯盟,2023/11/01 00:00:00,2023/11/30 00:00:00,2023年時間未定,,,https://www.taiwan.net.tw/att/event/cbe4faf2-7179-410d-8410-4a7553a44090.jpg,打造臺東為金樽衝浪選手首選的國際衝浪競賽場地,https://www.taiwan.net.tw/att/event/f0e64a83-53d8-44c6-a4f7-1b72ebd72fd2.jpg,2020年擴大規模，以WSL賽制舉辦臺灣地區冠軍賽，為全台唯一國際賽規格的衝浪比賽,https://www.taiwan.net.tw/att/event/8918d21f-50e1-4aca-838c-730efe9f29b5.jpg,推廣衝浪運動向下紮根，以運動觀光帶動東海岸發展,121.279906,22.945168,01,02,,,,,
C2_315080000H_081085,2023金門中秋博狀元餅,中秋博狀元餅活動在金門地區已是三百多年歷史的民俗文化活動，以科舉進程及追求人上人為博狀元餅遊戲之寄寓發展，透過遊戲普及民間。亦藉由此活動，吸引國際觀光客一起來金門體驗閩鄉傳統民俗之趣味，每年都能吸引到近千名國外旅客蒞臨金門旅遊。,,金門縣 金城鎮,清金門鎮總兵署,金門縣,金城鎮,,金門縣政府,2023/08/29 00:00:00,2023/09/29 00:00:00,,,,https://www.taiwan.net.tw/att/event/745b59de-f797-4234-ab8f-9084d363dac1.jpg,博餅藝術饗宴演出,https://www.taiwan.net.tw/att/event/f2a14de3-a5c1-4c05-903b-f98a28522f2f.jpg,博餅藝術饗宴劇團成員邀遊客參與遊戲,https://www.taiwan.net.tw/att/event/518b5221-d45c-4dfe-9ec9-cec45248646f.jpg,博餅藝術饗宴踩街遊行,118.318408,24.432299,01,02,,,,,
C2_315080000H_081086,2023澎湖國際海上花火節,澎湖國際海上花火節於觀音亭園區施放，美麗的煙火與得天獨厚的海灣環境、浪漫的西瀛虹橋相得益彰，由於煙火施放地點與觀眾觀賞區只有約300公尺距離，遊客可以近距離欣賞煙火，高空煙火在海上夜空中震撼演出，仿佛就在你眼前觸手可及，獨特的臨場震撼感，為澎湖國際海上花火節最吸引人的地方，相較於其他縣市觀光花火活動，非常具有產品獨特性。除了炫麗煙火外，舞台活動則邀請許多知名藝人及在地表演團體輪番精采演出，加上觀賞區腹地寬廣、無須擔憂交通阻塞等問題，遊客可盡情沉沁在悠閒浪漫的氛圍中。澎湖旅遊資源豐富，除了美麗的自然景觀及多元文化的體驗，還可品嚐當令肥美的海鮮美食，夜晚可欣賞澎湖國際海上花火節璀燦的煙火在星空下的熱情與浪漫。,,澎湖縣 馬公市,觀音亭親水遊憩區,澎湖縣,馬公市,,澎湖縣政府,2023/04/20 00:00:00,2023/06/29 00:00:00,,,https://www.facebook.com/phfireworks/?locale=zh_TW,https://www.taiwan.net.tw/att/event/c39ac6c1-98c1-425f-a021-dc077f752e0c.jpg,澎湖海上花火節,https://www.taiwan.net.tw/att/event/b2172127-d526-400a-800b-e8e840dd94fc.jpg,愛在他鄉的季節,https://www.taiwan.net.tw/att/event/51ec1b91-8803-476a-b696-3b102df4b060.jpg,震撼,119.562431,23.568645,01,02,,,,,
C2_315080000H_081087,2023臺北時裝週,為扶植時尚產業創新發展及提升我國時尚產業國際能見度與形象，共同推動時尚產業與影視音、藝術等產業跨界合作，進而打造臺灣成為亞洲時尚樞紐，文化部於民國107年（西元2018年）起辦理國家級時裝週，希將臺灣時尚產業推上國際舞臺，期建立屬於臺灣之時尚產業交流平臺，讓「臺北時裝週」成為亞洲或甚至全球指標性時裝週。,,臺北市 士林區,臺北表演藝術中心,臺北市,士林區,,文化部、經濟部、教育部、原住民族委員會,2023/10/01 00:00:00,2023/10/31 00:00:00,AW23:3/22-3/30、SS24:10月,,,https://www.taiwan.net.tw/att/event/ebc7eb4f-b5cd-449e-9d82-d84e731f2e98.jpg,開幕秀「JUST IN XX」設計師周裕穎x藝術家江賢二,https://www.taiwan.net.tw/att/event/868ae933-a5da-455c-9601-e994af6049de.jpg,開幕秀「C JEAN」設計師簡君嫄x藝術家陳景林與馬毓秀,https://www.taiwan.net.tw/att/event/cc966752-8f8c-4f3d-9bb5-f544bd069db7.jpg,臺灣時裝史主題策展《時裝時代・時代時裝》_第六幕「臺灣時裝的文化時代」,121.524401,25.084697,01,02,,,,,
C2_315080000H_081088,2023臺灣文化創意設計博覽會,臺灣文博會於民國99年（西元2010年）首辦，至今無論於參展單位、參與國家數、觀展人次及所帶動的產業效益等，皆已有倍數之成長，已成為亞洲最具規模的文創展會之一。每年臺灣文博會透過議題式策展，引領社會大眾、文創產業從業者進行文化思考與對話外，還有各式文創設計品牌、圖像授權IP齊聚，辦理如新品發表、粉絲見面會等活動，呈現臺灣文創軟實力。,,臺北市 大安區,建國南路一段177號,臺北市,中山區,,文化部,2023/09/22 00:00:00,2023/10/01 00:00:00,,,https://www.creativexpo.tw/zh/,https://www.taiwan.net.tw/att/event/c19b3109-e446-4cf2-916c-5447079174c4.jpg,文化概念—主題館「相信律」,https://www.taiwan.net.tw/att/event/e5a7c2b2-214b-43c3-ac10-8b12c5f54302.jpg,文化概念—地方總論館「北回朝聖路」,https://www.taiwan.net.tw/att/event/58de1132-0fc7-477b-80f7-51c40a84739a.jpg,設計品牌—匯聚宮「T22產地 Show Room」,121.539444,25.047500,01,02,,,,,
C2_315080000H_081089,2023台北國際書展,書籍為民族文化積累的結晶，「台北國際書展」為台灣出版產業年度盛事，兼具閱讀推廣、國際交流、出版專業等功能，於台灣尊重言論及重視出版自由的社會氛圍形塑下，台北國際書展可說是華文世界最多元、最自由的書展。台北國際書展將於111年邁入第30屆，自2015年起獲選入交通部觀光局「台灣觀光年曆」，每年台北國際書展以各種不同主題，帶領民眾進入閱讀的領域。並由各國輪流擔任書展主題國，並邀請各國出版社參加書展，使不同文化在書展會場中交流互動。自2017年起，本部推動延長開展時間、延伸閱讀場域、改造展場氛圍、強化出版專業，並降低場租費用等措施，加速台北國際書展轉型成一閱讀體驗場域，促進作者與讀者間互動，讓參觀台北國際書展不僅為單純的購書場合，更是知識與文化交流的最佳場域。,,臺北市 信義區,台北世界貿易中心展覽一館,臺北市,信義區,,文化部,2023/01/31 00:00:00,2023/02/05 00:00:00,,,https://www.tibe.org.tw/,https://www.taiwan.net.tw/att/event/1d3e8f5d-48ed-403c-8680-c2fd9dbf0c1f.jpg,精選主題館巡迴展「書展大賞館」,https://www.taiwan.net.tw/att/event/ba2fed03-adb6-4839-97d4-b0a849844772.jpg,偏鄉環島閱讀「行動書展大賞館」,https://www.taiwan.net.tw/att/event/d9a067c3-7be9-4b90-b4d6-b2496f42862d.jpg,德國主題館,121.562347,25.033155,01,02,,,,,
C2_315080000H_081090,2023西藏文化藝術節,為展現臺灣是多元族群、多元文化的國家，文化部每年舉辦以「西藏文化藝術節」為主題之系列活動，以促進文化扎根，擴大民間參與，結合公私部門、學術界、藝文界及廣大社會群體之能量，透過創新、靈活之思維推出各項措施，期建立多元民族文化藝術傳承及發展對話交流平臺，創造具國際性、獨特性、永續性之臺灣特色的西藏文化嘉年華。,,臺北市 士林區,臺灣戲曲中心,臺北市,士林區,,文化部,2023/09/23 00:00:00,2023/09/24 00:00:00,,,,https://www.taiwan.net.tw/att/event/002d8707-d0dc-4fb9-9390-15b4e8500d13.jpg,西藏文化藝術節,https://www.taiwan.net.tw/att/event/5f7e37ca-39ef-4308-aff2-dbda2ac8da48.jpg,藏音天路,https://www.taiwan.net.tw/att/event/92fe882d-510d-4489-8598-b0c8ce263783.jpg,「優人神鼓」劇團,121.519778,25.102276,01,02,,,,,
C2_315080000H_081091,2023 TIFA台灣國際藝術節,台灣國際藝術節（Taiwan International Festival of Arts，簡稱TIFA）為台灣一年一度最重要的藝術節慶、亞洲最具亮點的藝文盛會。國家表演藝術中心轄下國家兩廳院、臺中國家歌劇院、衛武營國家藝術文化中心共同舉辦，串連台灣北、中、南三大國家劇場，各自發展主題特色，透過藝術的舞台與世界同步，讓國內的觀眾放眼世界潮流，更將台灣的藝術能量穿透國際。TIFA不僅是國際藝術家匯聚交流的舞台，更是精采紛呈、讓觀眾每一年都引頸期盼的藝術慶典。,,臺北市 中正區,國家兩廳院,臺北市,中正區,,國家兩廳院、臺中國家歌劇院、衛武營國家藝術文化中心,2023/02/18 00:00:00,2023/05/14 00:00:00,,,https://npac-ntch.org/programs/series/tifa/B0CFFA8C2CEA490B9F1C39FA1AA3EFCA,https://www.taiwan.net.tw/att/event/9d5506c0-a34f-4328-b429-3c22188cb798.jpg,TIFA 布拉瑞揚舞團《沒有害怕太陽和下雨》,https://www.taiwan.net.tw/att/event/ff9a0af5-5976-4693-ac2f-36e2f9ef406a.jpg,TIFA 周書毅✕鄭志忠《阿忠與我》,https://www.taiwan.net.tw/att/event/96f2b6e3-ba55-4d42-af03-aef7fa27eee1.jpg,TIFA 小事製作《戰鬥果醬 OUS》,121.518790,25.036885,01,02,,,,,
C2_315080000H_081092,2023 Art Taipei 台北國際藝術博覽會,ART TAIPEI 台北國際藝術博覽會，每年透過邀請海內外畫廊的參展，帶來許多國際藝壇的重要作品，增進海內外藝術交流，並且推廣藝術生活和全民收藏。ART TAIPEI 台北國際藝術博覽會已是各畫廊和亞洲地區重要收藏家、畫廊、媒體互動的重要管道。有鑑於此，畫廊協會將會抱持著對藝術熱愛的精神，持續為臺灣藝術產業努力，不僅提供藝術家與藝術市場創造平台，更協助亞洲畫廊與國際畫廊多元交流。,,臺北市 信義區,台北世界貿易中心展覽一館,臺北市,信義區,,社團法人中華民國畫廊協會、文化部、中華民國對外貿易發展協會,2023/10/20 00:00:00,2023/10/23 00:00:00,,,https://2023.art-taipei.com/taipei/tw/,https://www.taiwan.net.tw/att/event/1c7b573e-2466-4eb9-a44e-c10c4872874e.jpg,台北國際藝術博覽會,https://www.taiwan.net.tw/att/event/b3291546-7262-4bbd-8b97-977ff6978103.jpg,藝廊集錦,https://www.taiwan.net.tw/att/event/97b8cac2-f3cf-4393-9496-fbb4f4514672.jpg,也趣藝廊,121.562347,25.033155,01,02,,,,,
C2_315080000H_081094,2023客家桐花祭,客家桐花祭，以祭、生活美學（創作、表演、生活型態演示）、旅遊（桐花步道、小旅行、旅遊攻略）、產業（地方品牌-農產加工、手工藝品）及行銷（製作資源中心、季節紀念產品、桐花氣象、桐花祭夥伴）等五大面向轉型辦理，輔以生活美學演示形塑客庄小旅行品牌，並透過整體行銷，讓客家文化的美從生活中體現，讓旅人在桐花盛開的時節，自由行尞遶山花，回歸桐花祭初衷。客委會為持續推廣桐花小旅行活動，特建置IOT桐花監測設備，透過蒐集地區濕度、雨量、風向、風速、日照等相關環境數據，記錄桐花生長狀況，經比對歷史開花資料建構桐花開花預測模型，並結合中央氣象局、農業部林業及自然保育署網站共同露出桐花花況資訊，以利民眾取得即時花況提前安排行程；桐花季節之開花資訊請見桐花花況預測平台。,,基隆市 暖暖區,暖暖東勢坑產業步道,基隆市,暖暖區,,客家委員會,2023/04/14 00:00:00,2023/05/10 00:00:00,,,,https://www.taiwan.net.tw/att/event/f24a0dcc-e4c1-47d7-b4fa-5799a0dd3e08.jpg,鳳凰山步道,https://www.taiwan.net.tw/att/event/be2d8052-8b51-4a00-a829-5147dc2bb64f.jpg,石門三坑自行車道（油桐花徑）,https://www.taiwan.net.tw/att/event/305537be-e874-4b0c-8469-dec88eed925b.jpg,出關步道（樟之細路）,121.755034,25.076813,01,02,,,,,
C2_315080000H_081096,2023野柳石光-夜訪女王,野柳地質公園因獨特地質景觀與優質遊憩品質享譽國際，每年吸引大量國際旅客到訪，更受到國際媒體相繼報導，美國CNN曾譽為媲美太空以及獲選亞洲十大熱門打卡點。此外「2020野柳石光-夜訪女王」活動於岩壁播放「野柳異想樂園」動畫片榮獲2021德國柏林旅展（ITB）觀光多媒體金城門獎生態旅遊類五顆星首獎殊榮，再次將野柳地質公園推行於國際舞台。「野柳石光-夜訪女王」以夜間觀賞奇石地景，營造野柳夜間浪漫光環境為活動主軸，規劃具主題故事之光影互動及特效，搭配日間藝文表演、環境教育、地景保育課程等系列活動，結合周邊產業共同參與，形塑活動獨一無二與永續的價值，帶動野柳周邊觀光產值。活動藉由各種管道宣傳，並邀請國際地質公園成員共同參與，將活動推廣至國際旅遊市場，增加活動知名度亦深化野柳地質公園的國際品牌價值與無可取代的旅遊地意象。,,新北市 萬里區,野柳地質公園,新北市,萬里區,,交通部觀光局北海岸及觀音山國家風景區管理處,2023/06/30 00:00:00,2023/07/16 00:00:00,,,,https://www.taiwan.net.tw/att/event/46b8c03f-07b4-493c-860e-9899bb41f308.jpg,野柳女王夜間之美,https://www.taiwan.net.tw/att/event/a6b1b348-03d1-4b7c-9e9e-dac001bcaa69.jpg,2020愛你愛你,https://www.taiwan.net.tw/att/event/3462d621-2d7b-4ca2-94dc-539ec050574f.jpg,俏皮公主與女王於儷影湖遙望,121.689617,25.204757,01,02,,,,,
C2_315080000H_081097,2023鷹揚八卦-八卦山賞鷹活動,每年到了春天，灰面鵟鷹就會在三月到四月期間，由度冬地北返過境八卦山，中部地區民眾稱為「南路鷹」或「清明鳥」，為了長期守護灰面鵟鷹，彰化縣野鳥學會與熱情的夥伴們，取其灰面鵟「鷹」振翅飛「揚」於「八卦」山之意，特訂活動名稱為「鷹揚八卦」。,,彰化縣 彰化市,八卦山脈生態遊客中心,彰化縣,彰化市,,參山國家風景區管理處、彰化縣政府、農業部林業及自然保育署南投林區管理處、農業部水土保持局南投分局,2023/03/18 00:00:00,2023/06/30 00:00:00,,,,https://www.taiwan.net.tw/att/event/9d1842f9-1931-4515-b31e-4210ad2ae925.jpg,灰面鵟鷹展翅翱翔,https://www.taiwan.net.tw/att/event/f5b3bb16-5672-4150-8225-bbf568d9cb60.jpg,群鷹展翅翱翔,https://www.taiwan.net.tw/att/event/1e3b2c4b-b91e-40f7-b9e1-13e4f13f3120.jpg,遊客結伴一同觀賞灰面鵟鷹,120.555636,24.078500,01,02,,,,,
C2_315080000H_081098,2023日月潭Come!BikeDay花火音樂嘉年華,日月潭花火音樂嘉年華系列活動自民國97年（西元2008年）起舉辦，從初期的煙火、交響樂、鼓樂、舞蹈、藝文展覽，逐漸導入自行車、馬拉松、定向越野、紅茶產業文化、集團結婚、公益活動等多元題材，發展為一系列之高品質戶外展演及觀光活動，多年來深獲各界好評，並為日月潭嘉年華系列活動奠定深刻之「藝文表演」與「運動休閒」品牌旅遊印象。日月潭花火音樂嘉年華系列活動將持續以音樂藝術、運動休閒、在地產業文化等活動特色與傳統為主軸，延續「Come!BikeDay自行車」及「大型戶外花火音樂會」活動雙核心亮點，以創新發展豐富各場次活動主題與內容，並持續強化與其他公私部門合作，引入民間企業、團體之資源，加強國際交流行銷推廣合作等，以吸引更多國內外旅客到訪，並帶給遊客全新旅遊體驗與深刻印象，更為台灣整體觀光產業發展進一步創造效益。,,南投縣 魚池鄉,水社碼頭,南投縣,魚池鄉,,交通部觀光局日月潭國家風景區管理處,2023/10/05 00:00:00,2023/11/18 00:00:00,,,,https://www.taiwan.net.tw/att/event/f4f08263-5001-40e3-9ab7-0d25748d8241.jpg,日月潭Come!BikeDay花火音樂嘉年華,https://www.taiwan.net.tw/att/event/2e9d2b48-baab-45c5-8daf-929270c382f9.jpg,兒童滑步車賽道,https://www.taiwan.net.tw/att/event/35d41cea-079c-4339-8cbd-347682797e7e.jpg,「自慢日月潭，騎心齊力」自行車領騎人員培訓,120.911917,23.864501,01,02,,,,,
